2023-08-17 21:27:55,111 - INFO: Starting iteration 2
2023-08-17 21:27:55,342 - INFO: Iteration 2 completed in 0.2282719612121582 seconds
2023-08-17 21:27:57,543 - INFO: Total time taken for all iterations: 0.8371171951293945 seconds
2023-08-17 21:29:33,647 - INFO: Starting iteration 1
2023-08-17 21:29:46,795 - INFO: Diary Number: 240110500051
2023-08-17 21:30:04,131 - INFO: No data found. Skipping current table.
2023-08-17 21:30:04,131 - INFO: Iteration 1 completed in 30.484261512756348 seconds
2023-08-17 21:30:04,132 - INFO: Starting iteration 2
2023-08-17 21:30:13,869 - INFO: Diary Number: 240110500052
2023-08-17 21:30:21,265 - INFO: No data found. Skipping current table.
2023-08-17 21:30:21,266 - INFO: Iteration 2 completed in 17.133471250534058 seconds
2023-08-17 21:30:23,678 - INFO: Total time taken for all iterations: 47.617732763290405 seconds
2023-08-18 09:05:47,761 - INFO: Starting iteration 1
2023-08-18 09:05:52,393 - INFO: Diary Number: 240110500052
2023-08-18 09:05:55,761 - INFO: No data found. Skipping current table.
2023-08-18 09:05:55,761 - INFO: Iteration 1 completed in 7.9983789920806885 seconds
2023-08-18 09:05:55,761 - INFO: Starting iteration 2
2023-08-18 09:05:58,467 - INFO: Diary Number: 240110500053
2023-08-18 09:06:01,917 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:06:02,126 - INFO: Clicked on status link.
2023-08-18 09:06:06,617 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:06:08,091 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:06:08,093 - INFO: Iteration 2 completed in 12.329270362854004 seconds
2023-08-18 09:06:10,325 - INFO: Total time taken for all iterations: 20.327649354934692 seconds
2023-08-18 09:15:25,489 - INFO: Starting iteration 1
2023-08-18 09:15:30,971 - INFO: Diary Number: 240110500053
2023-08-18 09:15:37,533 - INFO: Data from main table successfully saved to test1/outputs/output.csv
